x_idx,y_idx,T,qx,qy
4,65,0.0191731,-0.000696793,0.000111929
4,66,0.0184199,-0.000669449,0.000108921
4,67,0.0176867,-0.000642829,0.000106056
4,68,0.0169726,-0.000616898,0.000103326
4,69,0.0162766,-0.000591624,0.000100727
4,70,0.015598,-0.000566977,9.8252e-05
4,71,0.0149358,-0.000542925,9.58964e-05
4,72,0.0142893,-0.00051944,9.36555e-05
4,73,0.0136577,-0.000496495,9.15249e-05
4,74,0.0130403,-0.000474062,8.95006e-05
4,75,0.0124364,-0.000452117,8.75789e-05
4,76,0.0118452,-0.000430635,8.57561e-05
4,77,0.0112661,-0.000409591,8.40291e-05
4,78,0.0106985,-0.000388963,8.23948e-05
4,79,0.0101417,-0.000368727,8.08504e-05
4,80,0.0095952,-0.000348862,7.93933e-05
4,81,0.00905831,-0.000329347,7.8021e-05
4,82,0.0085305,-0.000310161,7.67314e-05
4,83,0.00801121,-0.000291284,7.55223e-05
4,84,0.00749991,-0.000272697,7.43918e-05
4,85,0.00699605,-0.000254379,7.33381e-05
4,86,0.00649912,-0.000236314,7.23595e-05
4,87,0.00600862,-0.00021848,7.14547e-05
4,88,0.00552404,-0.000200863,7.06221e-05
4,89,0.0050449,-0.000183439,6.98606e-05
4,90,0.00457071,-0.000166204,6.9169e-05
4,91,0.00410101,-0.000149115,6.85462e-05
4,92,0.00363533,-0.000132202,6.79915e-05
4,93,0.0031732,-0.000115363,6.75036e-05
4,94,0.00271416,-9.87371e-05,6.70828e-05
4,95,0.00225778,-8.20199e-05,6.67266e-05
4,96,0.0018036,-6.57323e-05,6.6438e-05
4,97,0.00135118,-4.88572e-05,6.62101e-05
4,98,0.000900062,-3.3242e-05,6.60543e-05
4,99,0.000449849,-1.54037e-05,6.59488e-05
4,100,0,-1.54037e-05,6.59488e-05
5,0,1,-0.00326539,0.0171722
5,1,0.875434,-0.00326539,0.0171722
5,2,0.758249,-0.00640643,0.0151596
5,3,0.655427,-0.00818799,0.0131621
5,4,0.568195,-0.00953187,0.0108402
5,5,0.497633,-0.00959779,0.00899782
5,6,0.440022,-0.00914917,0.00772281
5,7,0.391648,-0.00880556,0.00632846
5,8,0.351853,-0.00825027,0.00530948
5,9,0.318431,-0.00779931,0.00447082
5,10,0.290175,-0.00729705,0.00380115
5,11,0.266039,-0.00685814,0.00326523
5,12,0.245218,-0.00643041,0.00282984
5,13,0.227098,-0.00604595,0.0024739
5,14,0.211196,-0.00568729,0.00217978
5,15,0.197136,-0.00536126,0.00193457
5,16,0.184616,-0.00506066,0.00172831
5,17,0.173398,-0.00478553,0.0015534
5,18,0.163289,-0.00453203,0.00140392
5,19,0.154129,-0.00429867,0.00127525
5,20,0.145789,-0.00408298,0.00116377
5,21,0.138163,-0.00388335,0.00106657
5,22,0.13116,-0.00369805,0.000981326
5,23,0.124705,-0.00352569,0.000906172
5,24,0.118734,-0.00336496,0.000839575
5,25,0.113194,-0.00321477,0.000780282
5,26,0.108038,-0.00307411,0.000727258
5,27,0.103225,-0.0029421,0.000679643
5,28,0.0987226,-0.00281799,0.000636719
5,29,0.0944995,-0.00270106,0.000597881
5,30,0.0905296,-0.00259072,0.000562619
5,31,0.0867902,-0.00248642,0.000530498
5,32,0.083261,-0.00238766,0.00050115
5,33,0.0799241,-0.00229402,0.000474255
5,34,0.0767637,-0.00220509,0.000449543
5,35,0.0737657,-0.00212054,0.000426775
5,36,0.0709174,-0.00204004,0.000405748
5,37,0.0682077,-0.0019633,0.000386283
5,38,0.0656263,-0.00189006,0.000368224
5,39,0.0631641,-0.00182009,0.000351434
5,40,0.0608128,-0.00175317,0.000335795
5,41,0.058565,-0.00168911,0.000321198
5,42,0.0564137,-0.00162772,0.000307552
5,43,0.0543529,-0.00156884,0.000294772
5,44,0.0523767,-0.00151232,0.000282785
5,45,0.0504801,-0.00145802,0.000271524
5,46,0.0486583,-0.00140581,0.000260931
5,47,0.0469068,-0.00135558,0.000250954
5,48,0.0452217,-0.0013072,0.000241544
5,49,0.0435991,-0.0012606,0.00023266
5,50,0.0420357,-0.00121565,0.000224262
5,51,0.0405282,-0.00117229,0.000216316
5,52,0.0390736,-0.00113043,0.000208791
5,53,0.0376691,-0.00108999,0.000201658
5,54,0.0363123,-0.0010509,0.000194892
5,55,0.0350005,-0.00101308,0.000188468
5,56,0.0337316,-0.000976493,0.000182366
5,57,0.0325034,-0.000941062,0.000176566
5,58,0.031314,-0.000906734,0.00017105
5,59,0.0301613,-0.000873457,0.000165801
5,60,0.0290438,-0.000841181,0.000160805
5,61,0.0279595,-0.00080986,0.000156048
5,62,0.0269071,-0.000779447,0.000151517
5,63,0.025885,-0.000749902,0.000147201
5,64,0.0248916,-0.000721183,0.000143088
5,65,0.0239258,-0.000693251,0.000139169
5,66,0.0229862,-0.000666072,0.000135435
5,67,0.0220715,-0.000639608,0.000131877
5,68,0.0211805,-0.000613827,0.000128487
5,69,0.0203122,-0.000588697,0.000125259
5,70,0.0194655,-0.000564187,0.000122185
5,71,0.0186393,-0.000540268,0.000119258
5,72,0.0178327,-0.000516911,0.000116475
5,73,0.0170446,-0.000494089,0.000113828
5,74,0.0162742,-0.000471775,0.000111313
5,75,0.0155206,-0.000449945,0.000108925
5,76,0.0147829,-0.000428574,0.00010666
5,77,0.0140603,-0.000407638,0.000104514
5,78,0.013352,-0.000387114,0.000102483
5,79,0.0126572,-0.00036698,0.000100563
5,80,0.0119751,-0.000347214,9.87524e-05
5,81,0.0113051,-0.000327796,9.70469e-05
